HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459513.57172,2021-10-26.0746063,bq,1.54,16.667,14.592,0.032,5.285,0.157,g
2459513.57294,2021-10-26.0758354,bq,1.49,16.594,14.565,0.034,5.420,0.168,g
2459513.57418,2021-10-26.0770783,bq,1.51,16.681,14.547,0.031,5.508,0.155,g
2459516.56163,2021-10-29.0647425,bq,1.59,16.704,14.618,0.032,5.160,0.152,g
2459516.56287,2021-10-29.0659811,bq,1.50,16.663,14.541,0.031,5.542,0.158,g
2459516.56411,2021-10-29.0672274,bq,1.51,16.620,14.622,0.035,5.144,0.164,g
2459520.54833,2021-11-02.0517225,bq,1.61,16.494,14.618,0.039,5.161,0.184,g
2459520.54957,2021-11-02.0529645,bq,1.49,16.568,14.444,0.031,6.061,0.172,g
2459520.55080,2021-11-02.0541912,bq,1.61,16.575,14.581,0.035,5.344,0.171,g
2459524.53861,2021-11-06.0422684,bq,2.10,15.904,14.558,0.063,5.455,0.316,g
2459524.53988,2021-11-06.0435263,bq,2.06,15.946,14.592,0.063,5.292,0.304,g
2459524.54113,2021-11-06.0447752,bq,2.06,16.223,14.542,0.047,5.535,0.236,g
2459604.16446,2022-01-24.6686545,bA,2.14,16.107,14.462,0.048,5.960,0.263,g
2459604.16571,2022-01-24.6699056,bA,2.13,15.980,14.680,0.066,4.878,0.295,g
2459604.16697,2022-01-24.6711653,bA,2.10,15.850,14.488,0.063,5.822,0.333,g
2459605.16496,2022-01-25.6691166,bA,2.05,16.080,14.587,0.055,5.309,0.269,g
2459605.16623,2022-01-25.6703748,bA,2.10,15.992,14.657,0.064,4.982,0.292,g
2459605.16748,2022-01-25.6716304,bA,2.03,15.940,14.495,0.058,5.781,0.306,g
2459607.02409,2022-01-27.5281425,bq,1.71,99.990,99.990,99.990,99.990,99.990,g
2459607.02532,2022-01-27.5293775,bq,1.58,99.990,99.990,99.990,99.990,99.990,g
2459607.02656,2022-01-27.5306090,bq,1.54,13.706,>13.706,99.990,2.344,2.393,g
2459615.16216,2022-02-04.6657087,bA,2.03,16.706,14.539,0.030,5.549,0.152,g
2459615.16342,2022-02-04.6669737,bA,2.04,16.558,14.663,0.038,4.949,0.173,g
2459615.16469,2022-02-04.6682399,bA,2.03,16.307,14.648,0.048,5.018,0.218,g
2459618.12506,2022-02-07.6284115,bA,2.08,16.840,14.579,0.027,5.348,0.134,g
2459618.12632,2022-02-07.6296724,bA,2.07,16.824,14.553,0.027,5.479,0.136,g
2459618.12757,2022-02-07.6309232,bA,2.07,16.833,14.570,0.027,5.395,0.135,g
2459620.13740,2022-02-09.6406107,bA,2.28,16.851,14.572,0.027,5.385,0.133,g
2459620.13867,2022-02-09.6418832,bA,2.28,16.769,14.520,0.028,5.645,0.143,g
2459620.13993,2022-02-09.6431473,bA,2.28,16.848,14.574,0.027,5.373,0.133,g
2459622.15482,2022-02-11.6578848,bA,2.14,16.822,14.487,0.025,5.822,0.137,g
2459622.15609,2022-02-11.6591511,bA,2.14,16.770,14.520,0.028,5.654,0.143,g
2459622.15734,2022-02-11.6604024,bA,2.14,17.004,14.520,0.022,5.648,0.116,g
2459624.11297,2022-02-13.6158879,bA,2.10,16.332,14.558,0.043,5.459,0.214,g
2459625.11657,2022-02-14.6194114,bA,2.03,16.079,14.428,0.048,6.145,0.269,g
2459625.11782,2022-02-14.6206604,bA,2.03,16.213,14.548,0.047,5.503,0.238,g
2459625.11909,2022-02-14.6219292,bA,2.05,16.099,14.518,0.051,5.660,0.264,g
2459629.12201,2022-02-18.6245364,bA,2.11,16.057,14.494,0.052,5.784,0.275,g
2459629.12326,2022-02-18.6257949,bA,2.12,16.030,14.596,0.059,5.266,0.282,g
2459629.12453,2022-02-18.6270597,bA,2.13,16.018,14.486,0.053,5.833,0.285,g
2459629.13326,2022-02-18.6357909,bA,2.10,16.052,14.553,0.055,5.481,0.276,g
2459629.13453,2022-02-18.6370562,bA,2.07,16.104,14.707,0.061,4.755,0.263,g
2459629.13580,2022-02-18.6383262,bA,2.09,16.149,14.601,0.053,5.239,0.253,g
2459632.10319,2022-02-21.6054787,bA,2.11,16.256,14.517,0.044,5.663,0.229,g
2459632.10444,2022-02-21.6067325,bA,2.14,16.287,14.520,0.043,5.651,0.223,g
2459632.10571,2022-02-21.6080027,bA,2.11,16.339,14.573,0.043,5.381,0.212,g
2459634.09932,2022-02-23.6014498,bA,2.25,16.365,14.632,0.044,5.097,0.207,g
2459634.10059,2022-02-23.6027189,bA,2.20,16.382,14.546,0.040,5.516,0.204,g
2459634.10185,2022-02-23.6039818,bA,2.19,16.446,14.590,0.040,5.297,0.193,g
2459636.10815,2022-02-25.6101148,bA,2.24,16.692,14.509,0.029,5.710,0.154,g
2459636.10941,2022-02-25.6113765,bA,2.27,16.694,14.529,0.030,5.605,0.154,g
2459637.63332,2022-02-27.1351530,bm,2.19,16.069,14.539,0.054,5.550,0.274,g
2459637.63456,2022-02-27.1363945,bm,2.21,16.118,14.573,0.053,5.378,0.261,g
2459637.63580,2022-02-27.1376421,bm,2.19,16.037,14.526,0.054,5.618,0.280,g
2459639.07840,2022-02-28.5801143,bA,2.04,16.925,14.533,0.024,5.584,0.124,g
2459639.07968,2022-02-28.5813879,bA,2.04,16.951,14.523,0.023,5.634,0.121,g
2459639.08095,2022-02-28.5826554,bA,2.04,16.920,14.477,0.023,5.880,0.125,g
2459641.07599,2022-03-02.5775277,bA,1.99,16.922,14.544,0.024,5.527,0.125,g
2459641.07724,2022-03-02.5787837,bA,1.99,16.926,14.530,0.024,5.598,0.124,g
2459641.07849,2022-03-02.5800326,bA,2.00,16.999,14.554,0.023,5.474,0.116,g
2459644.07042,2022-03-05.5716966,bA,1.97,16.927,14.509,0.024,5.709,0.124,g
2459644.07167,2022-03-05.5729593,bA,1.97,16.849,14.498,0.025,5.766,0.133,g
2459644.07294,2022-03-05.5742214,bA,2.00,16.900,14.504,0.024,5.731,0.127,g
2459646.11061,2022-03-07.6117116,bA,2.08,16.913,14.533,0.024,5.584,0.126,g
2459646.11188,2022-03-07.6129903,bA,2.03,17.000,14.575,0.023,5.372,0.116,g
2459646.11316,2022-03-07.6142674,bA,2.05,17.018,14.599,0.024,5.257,0.114,g
2459648.01001,2022-03-09.5109447,bq,1.49,16.587,14.573,0.034,5.380,0.169,g
2459648.01124,2022-03-09.5121657,bq,1.52,16.494,14.574,0.037,5.377,0.184,g
2459648.01248,2022-03-09.5134166,bq,1.47,16.319,14.618,0.046,5.164,0.216,g
2459649.62650,2022-03-11.1272894,bm,2.43,16.278,14.598,0.047,5.258,0.230,g
2459649.62774,2022-03-11.1285298,bm,2.43,15.993,14.620,0.065,5.151,0.306,g
2459649.62898,2022-03-11.1297681,bm,2.39,15.968,14.499,0.057,5.762,0.305,g
2459651.12260,2022-03-12.6232526,bA,2.04,17.015,14.580,0.023,5.346,0.114,g
2459651.12385,2022-03-12.6245025,bA,2.08,16.999,14.604,0.024,5.229,0.116,g
2459651.12510,2022-03-12.6257648,bA,2.05,17.003,14.567,0.023,5.410,0.116,g
2459654.03653,2022-03-15.5369259,bA,2.21,15.630,14.370,0.070,6.486,0.412,g
2459654.03779,2022-03-15.5381898,bA,2.16,15.812,14.649,0.075,5.017,0.344,g
2459654.03906,2022-03-15.5394526,bA,2.14,15.827,14.560,0.068,5.448,0.341,g
2459656.57229,2022-03-18.0724509,bm,1.66,15.253,14.650,0.126,5.011,0.575,g
2459656.57477,2022-03-18.0749344,bm,1.58,15.362,14.596,0.108,5.272,0.521,g
2459659.04298,2022-03-20.5429201,bA,1.98,15.979,14.552,0.059,5.488,0.295,g
2459659.04424,2022-03-20.5441810,bA,2.01,15.886,14.486,0.060,5.832,0.322,g
2459659.04551,2022-03-20.5454478,bA,2.02,16.006,14.431,0.051,6.135,0.288,g
2459659.56244,2022-03-21.0623247,bm,1.60,15.495,14.487,0.087,5.821,0.461,g
2459659.56367,2022-03-21.0635665,bm,1.61,15.557,14.577,0.089,5.362,0.435,g
2459659.56492,2022-03-21.0648138,bm,1.55,15.643,14.622,0.086,5.144,0.402,g
2459664.00963,2022-03-25.5091163,bA,1.98,16.435,14.520,0.038,5.649,0.194,g
2459664.01089,2022-03-25.5103805,bA,1.99,16.552,14.531,0.034,5.592,0.175,g
2459664.01216,2022-03-25.5116504,bA,2.00,16.425,14.471,0.036,5.909,0.196,g
2459666.57516,2022-03-28.0744277,bm,1.67,16.411,14.507,0.038,5.721,0.199,g
2459666.57640,2022-03-28.0756614,bm,1.70,16.285,14.595,0.046,5.274,0.224,g
2459666.57764,2022-03-28.0769032,bm,1.69,16.574,14.546,0.034,5.517,0.171,g
2459669.77288,2022-03-31.2718596,bi,1.48,16.825,14.556,0.027,5.466,0.137,g
2459669.77413,2022-03-31.2731002,bi,1.50,16.730,14.592,0.030,5.290,0.149,g
2459669.77537,2022-03-31.2743430,bi,1.46,16.753,14.573,0.029,5.381,0.146,g
2459670.87132,2022-04-01.3701997,bq,1.44,16.725,14.567,0.030,5.414,0.149,g
2459670.87257,2022-04-01.3714541,bq,1.50,16.764,14.693,0.032,4.819,0.144,g
2459670.87382,2022-04-01.3726946,bq,1.51,16.803,14.588,0.028,5.310,0.139,g
2459670.92094,2022-04-01.4198122,bq,1.50,16.825,14.548,0.027,5.505,0.136,g
2459670.92218,2022-04-01.4210515,bq,1.53,16.922,14.614,0.026,5.183,0.124,g
2459670.92341,2022-04-01.4222831,bq,1.55,16.873,14.536,0.025,5.565,0.131,g
2459672.77443,2022-04-03.2731380,bi,1.46,16.767,14.551,0.028,5.486,0.144,g
2459672.77568,2022-04-03.2743913,bi,1.39,16.803,14.513,0.026,5.687,0.140,g
2459672.77692,2022-04-03.2756310,bi,1.50,16.733,14.610,0.031,5.201,0.149,g
2459674.95884,2022-04-05.4573556,bq,1.52,16.842,14.590,0.027,5.295,0.134,g
2459674.96006,2022-04-05.4585917,bq,1.39,16.877,14.538,0.025,5.561,0.130,g
2459674.96129,2022-04-05.4598160,bq,1.45,16.809,14.592,0.028,5.291,0.139,g
2459677.99095,2022-04-08.4892105,bA,2.04,16.888,14.610,0.027,5.199,0.128,g
2459677.99220,2022-04-08.4904571,bA,2.04,16.884,14.538,0.025,5.558,0.129,g
2459677.99346,2022-04-08.4917167,bA,2.02,16.971,14.514,0.023,5.682,0.119,g
2459678.03701,2022-04-08.5352592,bA,2.38,16.925,14.514,0.024,5.684,0.124,g
2459678.03827,2022-04-08.5365255,bA,2.32,16.996,14.516,0.022,5.669,0.117,g
2459678.03953,2022-04-08.5377848,bA,2.35,16.909,14.569,0.025,5.404,0.126,g
2459680.57222,2022-04-11.0702685,bm,1.51,16.545,14.545,0.035,5.520,0.176,g
2459680.57346,2022-04-11.0715057,bm,1.48,16.579,14.500,0.032,5.755,0.171,g
2459680.57471,2022-04-11.0727575,bm,1.47,16.502,14.552,0.036,5.488,0.183,g
2459682.52548,2022-04-13.0233577,bm,1.48,15.835,14.612,0.071,5.189,0.338,g
2459682.52671,2022-04-13.0245870,bm,1.47,15.890,14.540,0.063,5.547,0.321,g
2459684.05340,2022-04-14.5511495,bA,2.01,16.448,14.609,0.040,5.207,0.192,g
2459684.05463,2022-04-14.5523824,bA,2.01,15.954,14.599,0.063,5.253,0.302,g
2459684.05589,2022-04-14.5536454,bA,2.07,15.464,14.331,0.077,6.722,0.475,g
2459687.89094,2022-04-18.3883901,bq,1.44,15.870,14.805,0.082,4.347,0.326,g
2459687.89218,2022-04-18.3896313,bq,1.57,15.812,14.690,0.078,4.831,0.344,g
2459687.89344,2022-04-18.3908851,bq,1.48,15.843,14.455,0.061,6.002,0.335,g
2459688.47718,2022-04-18.9745824,bm,1.99,15.005,14.197,0.104,7.610,0.726,g
2459688.47841,2022-04-18.9758134,bm,1.49,14.989,14.361,0.124,6.541,0.741,g
2459688.47967,2022-04-18.9770682,bm,1.59,15.249,>15.249,99.990,1.082,0.578,g
2459688.56792,2022-04-19.0653142,bm,1.52,15.563,15.110,0.145,3.281,0.433,g
2459688.56918,2022-04-19.0665664,bm,1.47,15.475,14.592,0.097,5.285,0.471,g
2459688.57043,2022-04-19.0678165,bm,1.49,15.324,14.395,0.093,6.341,0.542,g
2459690.83248,2022-04-21.3297004,bE,1.49,16.487,14.588,0.038,5.304,0.185,g
2459690.83377,2022-04-21.3309837,bE,1.47,16.454,14.619,0.040,5.155,0.191,g
2459690.83505,2022-04-21.3322674,bE,1.51,16.414,14.534,0.039,5.575,0.198,g
2459690.91964,2022-04-21.4168457,bE,1.62,16.361,14.528,0.040,5.608,0.208,g
2459690.92092,2022-04-21.4181311,bE,1.50,16.331,14.588,0.044,5.306,0.214,g
2459690.92222,2022-04-21.4194237,bE,1.47,16.310,14.560,0.044,5.450,0.218,g
2459692.87299,2022-04-23.3700511,bq,1.42,16.639,14.726,0.038,4.673,0.161,g
2459692.87426,2022-04-23.3713140,bq,1.62,16.710,14.563,0.030,5.431,0.151,g
2459692.87550,2022-04-23.3725534,bq,1.47,16.576,14.588,0.035,5.308,0.171,g
2459693.69977,2022-04-24.1967694,bE,1.40,16.730,14.554,0.029,5.476,0.149,g
2459693.70105,2022-04-24.1980467,bE,1.49,16.716,14.559,0.030,5.450,0.151,g
2459693.70234,2022-04-24.1993313,bE,1.46,16.743,14.544,0.029,5.527,0.147,g
2459695.46712,2022-04-25.9639821,bm,2.05,16.319,14.563,0.043,5.427,0.217,g
2459695.46837,2022-04-25.9652343,bm,2.06,16.309,14.442,0.039,6.069,0.220,g
2459695.46962,2022-04-25.9664865,bm,2.06,16.277,14.526,0.044,5.619,0.225,g
2459696.84960,2022-04-27.3463792,bi,1.39,16.820,14.548,0.027,5.503,0.137,g
2459696.85086,2022-04-27.3476325,bi,1.47,16.806,14.555,0.027,5.472,0.138,g
2459696.85211,2022-04-27.3488785,bi,1.40,16.772,14.550,0.028,5.492,0.143,g
2459700.46127,2022-04-30.9577914,bm,1.52,16.452,14.571,0.039,5.390,0.191,g
2459700.46251,2022-04-30.9590357,bm,1.49,16.437,14.604,0.040,5.229,0.194,g
2459700.46374,2022-04-30.9602694,bm,1.52,16.484,14.576,0.038,5.366,0.186,g
2459702.94357,2022-05-03.4399171,bq,1.53,16.785,14.530,0.027,5.598,0.141,g
2459702.94483,2022-05-03.4411766,bq,1.57,16.829,14.617,0.028,5.165,0.136,g
2459702.94608,2022-05-03.4424332,bq,1.49,16.888,14.591,0.026,5.291,0.129,g
2459704.88709,2022-05-05.3833151,bq,1.53,16.810,14.567,0.028,5.409,0.138,g
2459704.88837,2022-05-05.3845944,bq,1.50,16.739,14.536,0.029,5.567,0.148,g
2459704.88963,2022-05-05.3858561,bq,1.46,16.822,14.591,0.028,5.293,0.136,g
2459704.91740,2022-05-05.4136216,bE,1.51,16.906,14.591,0.026,5.294,0.126,g
2459704.91868,2022-05-05.4149050,bE,1.43,16.892,14.569,0.026,5.399,0.128,g
2459704.91999,2022-05-05.4162085,bE,1.50,16.910,14.561,0.025,5.441,0.126,g
2459706.86439,2022-05-07.3604918,bE,1.49,16.909,14.515,0.024,5.673,0.126,g
2459706.86569,2022-05-07.3617857,bE,1.47,16.846,14.539,0.026,5.553,0.133,g
2459706.86697,2022-05-07.3630697,bE,1.50,16.867,14.541,0.026,5.540,0.131,g
2459710.05013,2022-05-10.5460445,bA,2.12,16.975,14.557,0.024,5.463,0.119,g
2459710.05137,2022-05-10.5472935,bA,2.11,16.987,14.571,0.024,5.390,0.118,g
2459710.80160,2022-05-11.2974744,bq,1.43,16.277,14.573,0.046,5.381,0.225,g
2459710.80288,2022-05-11.2987542,bq,1.52,16.232,14.702,0.053,4.779,0.234,g
2459710.80416,2022-05-11.3000284,bq,1.48,15.996,14.632,0.062,5.096,0.291,g
2459711.77070,2022-05-12.2665106,bE,1.52,16.629,14.651,0.035,5.008,0.162,g
2459711.77199,2022-05-12.2677990,bE,1.53,16.727,14.561,0.030,5.441,0.149,g
2459711.77327,2022-05-12.2690840,bE,1.51,16.681,14.562,0.031,5.438,0.155,g
2459712.91065,2022-05-13.4064093,bq,1.45,16.319,14.605,0.045,5.227,0.216,g
2459712.91195,2022-05-13.4077100,bq,1.52,16.391,14.629,0.043,5.110,0.202,g
2459712.91325,2022-05-13.4090023,bq,1.46,16.370,14.694,0.047,4.815,0.206,g
2459713.80420,2022-05-14.2999037,bi,1.43,16.140,14.549,0.051,5.499,0.255,g
2459713.80544,2022-05-14.3011418,bi,1.49,16.174,14.539,0.049,5.551,0.247,g
2459713.80668,2022-05-14.3023851,bi,1.50,16.220,14.518,0.046,5.657,0.237,g
2459714.77916,2022-05-15.2748175,bi,1.39,16.009,14.462,0.053,5.959,0.287,g
2459714.78040,2022-05-15.2760511,bi,1.47,16.027,14.643,0.061,5.047,0.283,g
2459714.78164,2022-05-15.2772961,bi,1.42,15.934,14.473,0.057,5.897,0.308,g
2459716.68699,2022-05-17.1825543,bi,1.52,15.731,14.570,0.075,5.393,0.371,g
2459716.68824,2022-05-17.1838016,bi,1.57,15.703,14.558,0.076,5.459,0.381,g
2459716.68948,2022-05-17.1850465,bi,1.45,15.818,14.491,0.065,5.807,0.342,g
2459720.95751,2022-05-21.4528695,bA,2.00,16.792,14.561,0.028,5.440,0.141,g
2459720.95877,2022-05-21.4541310,bA,2.00,16.645,14.543,0.032,5.534,0.160,g
2459720.96001,2022-05-21.4553811,bA,2.01,16.776,14.549,0.028,5.498,0.142,g
2459720.99646,2022-05-21.4918214,bA,2.02,16.708,14.509,0.029,5.703,0.151,g
2459720.99772,2022-05-21.4930855,bA,2.02,16.710,14.518,0.029,5.661,0.151,g
2459720.99898,2022-05-21.4943474,bA,2.03,16.717,14.497,0.028,5.770,0.151,g
2459721.68854,2022-05-22.1838689,bE,1.46,16.709,14.520,0.029,5.648,0.152,g
2459721.68983,2022-05-22.1851586,bE,1.50,16.780,14.574,0.029,5.377,0.142,g
2459721.69111,2022-05-22.1864407,bE,1.45,16.683,14.520,0.030,5.652,0.155,g
2459722.82432,2022-05-23.3196105,bi,1.44,16.669,14.534,0.031,5.577,0.157,g
2459722.82558,2022-05-23.3208642,bi,1.45,16.733,14.518,0.028,5.662,0.148,g
2459722.82683,2022-05-23.3221163,bi,1.45,16.717,14.548,0.030,5.504,0.150,g
2459725.63914,2022-05-26.1343079,bi,1.39,16.830,14.538,0.026,5.556,0.136,g
2459725.64038,2022-05-26.1355461,bi,1.42,16.804,14.543,0.027,5.534,0.139,g
2459725.64164,2022-05-26.1368090,bi,1.39,16.750,14.548,0.029,5.506,0.146,g
2459726.91383,2022-05-27.4089553,bq,1.46,16.441,14.652,0.042,5.003,0.194,g
2459726.91507,2022-05-27.4101949,bq,1.40,16.312,14.545,0.043,5.525,0.218,g
2459726.91629,2022-05-27.4114166,bq,1.47,16.365,14.711,0.048,4.739,0.207,g
2459728.71267,2022-05-29.2077337,bq,1.56,14.906,>14.906,99.990,2.946,0.792,g
2459728.71390,2022-05-29.2089662,bq,1.56,14.491,>14.491,99.990,1.937,1.162,g
2459728.71513,2022-05-29.2101939,bq,1.51,13.794,>13.794,99.990,1.705,2.205,g
2459728.90260,2022-05-29.3976606,bq,1.42,16.570,14.647,0.037,5.024,0.172,g
2459728.90384,2022-05-29.3989011,bq,1.45,16.539,14.647,0.038,5.024,0.177,g
2459728.90509,2022-05-29.4001523,bq,1.50,16.614,14.587,0.034,5.315,0.165,g
2459729.43577,2022-05-29.9308077,bm,2.36,99.990,99.990,99.990,99.990,99.990,g
2459729.43701,2022-05-29.9320496,bm,2.36,99.990,99.990,99.990,99.990,99.990,g
2459729.43826,2022-05-29.9332994,bm,2.35,99.990,99.990,99.990,99.990,99.990,g
2459731.81283,2022-06-01.3078010,bq,1.47,16.661,14.512,0.031,5.694,0.161,g
2459731.81407,2022-06-01.3090420,bq,1.47,16.726,14.510,0.029,5.705,0.151,g
2459731.81531,2022-06-01.3102884,bq,1.44,16.806,14.557,0.028,5.461,0.141,g
2459735.88537,2022-06-05.3802291,bA,2.06,16.973,14.523,0.023,5.631,0.119,g
2459735.88663,2022-06-05.3814966,bA,2.04,16.958,14.533,0.023,5.582,0.121,g
2459735.88790,2022-06-05.3827621,bA,2.04,17.030,14.574,0.023,5.378,0.113,g
2459737.69430,2022-06-07.1891261,bq,1.44,16.531,14.562,0.036,5.436,0.178,g
2459737.69554,2022-06-07.1903633,bq,1.41,16.597,14.528,0.033,5.606,0.168,g
2459737.69679,2022-06-07.1916097,bq,1.49,16.554,14.507,0.033,5.718,0.174,g
2459737.72070,2022-06-07.2155276,bq,1.48,16.693,14.661,0.034,4.963,0.153,g
2459737.72192,2022-06-07.2167465,bq,1.47,16.578,14.621,0.036,5.147,0.170,g
2459737.72316,2022-06-07.2179868,bq,1.43,16.700,14.574,0.031,5.374,0.153,g
2459738.78222,2022-06-08.2770188,bq,1.43,16.042,14.774,0.068,4.474,0.279,g
2459738.78346,2022-06-08.2782641,bq,1.50,16.203,14.692,0.054,4.822,0.241,g
2459738.78471,2022-06-08.2795071,bq,1.46,16.057,14.615,0.058,5.178,0.275,g
2459739.75714,2022-06-09.2519247,bE,1.43,16.845,14.551,0.026,5.493,0.134,g
2459739.75843,2022-06-09.2532144,bE,1.48,16.924,14.552,0.025,5.487,0.125,g
2459739.75972,2022-06-09.2544983,bE,1.52,16.906,14.527,0.024,5.615,0.127,g
2459739.77543,2022-06-09.2702085,bi,1.39,16.827,14.487,0.025,5.825,0.136,g
2459739.77666,2022-06-09.2714375,bi,1.45,16.746,14.535,0.029,5.572,0.146,g
2459739.77790,2022-06-09.2726815,bi,1.46,16.872,14.548,0.026,5.509,0.130,g
2459740.86429,2022-06-10.3590578,bq,1.41,16.684,14.597,0.032,5.265,0.155,g
2459740.86556,2022-06-10.3603255,bq,1.53,16.646,14.658,0.035,4.972,0.161,g
2459740.86680,2022-06-10.3615598,bq,1.52,16.628,14.587,0.033,5.315,0.163,g
2459741.78242,2022-06-11.2771695,bi,1.41,16.429,14.620,0.041,5.154,0.195,g
2459741.78366,2022-06-11.2784170,bi,1.52,16.380,14.555,0.041,5.469,0.204,g
2459741.78491,2022-06-11.2796694,bi,1.48,16.394,14.615,0.043,5.173,0.202,g
2459741.87115,2022-06-11.3658984,bE,1.40,16.865,14.533,0.025,5.584,0.132,g
2459741.87245,2022-06-11.3671967,bE,1.49,16.819,14.511,0.026,5.695,0.138,g
2459741.87375,2022-06-11.3684934,bE,1.49,16.798,14.571,0.028,5.389,0.140,g
2459743.57678,2022-06-13.0715089,bE,2.02,15.755,14.555,0.073,5.475,0.363,g
2459743.57807,2022-06-13.0727957,bE,1.61,15.752,14.412,0.064,6.240,0.364,g
2459743.57936,2022-06-13.0740887,bE,1.49,15.730,14.452,0.067,6.016,0.371,g
2459747.36582,2022-06-16.8605127,bm,1.38,99.990,99.990,99.990,99.990,99.990,g
2459747.36705,2022-06-16.8617462,bm,1.39,99.990,99.990,99.990,99.990,99.990,g
2459750.55514,2022-06-20.0498230,bi,1.52,15.122,14.972,0.191,3.724,0.650,g
2459750.55638,2022-06-20.0510626,bi,1.49,99.990,99.990,99.990,99.990,99.990,g
2459750.55762,2022-06-20.0523043,bi,1.74,99.990,99.990,99.990,99.990,99.990,g
2459750.78038,2022-06-20.2750629,bA,2.02,16.931,14.589,0.025,5.301,0.123,g
2459750.78163,2022-06-20.2763119,bA,1.99,16.891,14.572,0.026,5.385,0.128,g
2459750.78289,2022-06-20.2775819,bA,2.01,16.878,14.572,0.026,5.386,0.129,g
2459751.59650,2022-06-21.0911806,bi,1.57,16.155,14.551,0.052,5.492,0.261,g
2459751.59774,2022-06-21.0924202,bi,1.41,16.039,14.488,0.053,5.821,0.282,g
2459751.59899,2022-06-21.0936678,bi,1.61,16.440,14.550,0.038,5.494,0.194,g
2459751.70284,2022-06-21.1975237,bi,1.35,14.490,>14.490,99.990,4.341,1.162,g
2459751.70408,2022-06-21.1987688,bi,1.41,14.199,>14.199,99.990,5.139,1.522,g
2459751.70532,2022-06-21.2000002,bi,1.44,14.657,14.516,0.192,5.675,0.996,g
2459753.86373,2022-06-23.3584171,bq,1.45,16.796,14.658,0.030,4.977,0.140,g
2459753.86495,2022-06-23.3596497,bq,1.45,16.848,14.542,0.026,5.536,0.133,g
2459753.86619,2022-06-23.3608892,bq,1.49,16.805,14.577,0.028,5.362,0.139,g
2459754.91763,2022-06-24.4123289,bA,2.00,17.037,14.552,0.022,5.484,0.112,g
2459754.91890,2022-06-24.4135894,bA,2.01,17.049,14.555,0.022,5.473,0.111,g
2459754.92014,2022-06-24.4148370,bA,2.01,17.000,14.534,0.023,5.579,0.116,g
2459754.97926,2022-06-24.4739512,bA,2.01,17.017,14.537,0.022,5.562,0.115,g
2459754.98051,2022-06-24.4752049,bA,2.01,17.020,14.549,0.022,5.497,0.114,g
2459754.98174,2022-06-24.4764295,bA,2.01,16.996,14.551,0.023,5.490,0.117,g
2459754.98701,2022-06-24.4817059,bA,2.01,16.974,14.591,0.024,5.291,0.119,g
2459754.98826,2022-06-24.4829526,bA,2.00,16.999,14.579,0.024,5.350,0.116,g
2459754.98950,2022-06-24.4841957,bA,2.01,16.971,14.538,0.023,5.556,0.120,g
2459756.75098,2022-06-26.2456857,bE,1.55,15.900,14.592,0.066,5.291,0.318,g
2459756.75228,2022-06-26.2469844,bE,1.52,15.533,14.367,0.075,6.507,0.446,g
2459756.75357,2022-06-26.2482758,bE,1.53,15.493,14.684,0.104,4.857,0.462,g
2459756.82641,2022-06-26.3211166,bE,1.52,14.633,>14.633,99.990,4.464,1.018,g
2459756.82771,2022-06-26.3224167,bE,1.57,15.318,14.618,0.115,5.163,0.543,g
2459756.82902,2022-06-26.3237215,bE,1.58,15.227,14.473,0.110,5.903,0.593,g
2459758.97522,2022-06-28.4699493,bA,2.15,17.024,14.569,0.023,5.401,0.113,g
2459758.97647,2022-06-28.4711959,bA,2.21,16.965,14.558,0.024,5.453,0.120,g
2459758.97773,2022-06-28.4724540,bA,2.24,16.934,14.534,0.024,5.579,0.124,g
2459759.58136,2022-06-29.0760961,bm,1.55,16.361,14.581,0.042,5.342,0.208,g
2459759.58261,2022-06-29.0773371,bm,1.56,16.381,14.578,0.041,5.358,0.204,g
2459759.58385,2022-06-29.0785776,bm,1.57,16.396,14.532,0.039,5.586,0.201,g
2459760.66067,2022-06-30.1554127,bi,1.45,16.850,14.566,0.027,5.417,0.133,g
2459760.66190,2022-06-30.1566510,bi,1.36,16.842,14.506,0.025,5.722,0.134,g
2459760.66315,2022-06-30.1578927,bi,1.39,16.815,14.530,0.027,5.597,0.137,g
2459761.68349,2022-07-01.1782548,bE,1.46,16.871,14.511,0.025,5.696,0.131,g
2459761.68480,2022-07-01.1795585,bE,1.49,16.941,14.573,0.025,5.381,0.122,g
2459761.68608,2022-07-01.1808460,bE,1.50,16.914,14.497,0.024,5.771,0.126,g
2459762.77939,2022-07-02.2741793,bi,1.41,16.727,14.562,0.030,5.433,0.149,g
2459762.78063,2022-07-02.2754128,bi,1.45,16.795,14.609,0.029,5.205,0.139,g
2459762.78187,2022-07-02.2766568,bi,1.43,16.756,14.558,0.029,5.454,0.145,g
2459765.80165,2022-07-05.2964976,bA,2.11,16.829,14.565,0.027,5.422,0.137,g
2459765.80292,2022-07-05.2977570,bA,2.12,16.890,14.579,0.026,5.351,0.129,g
2459765.80418,2022-07-05.2990258,bA,2.11,16.812,14.594,0.028,5.278,0.139,g
2459768.31381,2022-07-07.8087001,bm,1.51,16.178,14.491,0.046,5.803,0.246,g
2459768.31505,2022-07-07.8099383,bm,1.47,16.164,14.483,0.046,5.850,0.249,g
2459768.31629,2022-07-07.8111850,bm,1.57,16.148,14.529,0.049,5.601,0.253,g
